Season,Team,Gtm,Opp,Spread,Total
2019,OTI,14,HOU,-3.0,50.0
2019,OTI,15,NOR,3.5,49.0
2019,OTI,16,@HOU,-10.0,43.0
2019,WAS,1,@PHI,10.5,44.0
2019,WAS,2,DAL,6.0,46.5
2019,WAS,3,CHI,5.0,41.0
2019,WAS,4,@NYG,3.0,48.0
2019,WAS,5,NWE,15.5,42.0
2019,WAS,6,@MIA,-6.0,42.0
2019,WAS,7,SFO,10.0,39.0
2019,WAS,8,@MIN,16.5,42.0
2019,WAS,9,@BUF,10.5,37.0
2019,WAS,10,NYJ,-1.0,37.5
2019,WAS,11,DET,4.0,39.0
2019,WAS,12,@CAR,10.5,38.5
2019,WAS,13,@GNB,13.0,42.5
2019,WAS,14,PHI,7.0,38.0
2019,WAS,15,NYG,1.0,42.0
2019,WAS,16,@DAL,12.5,47.5
2020,CRD,1,@SFO,7.0,48.5
2020,CRD,2,WAS,-7.5,46.5
2020,CRD,3,DET,-4.5,55.5
2020,CRD,4,@CAR,-3.0,52.5
2020,CRD,5,@NYJ,-7.0,48.5
2020,CRD,6,@DAL,1.0,55.5
2020,CRD,7,SEA,3.5,55.5
2020,CRD,8,MIA,-6.0,49.0
2020,CRD,9,BUF,-3.0,56.0
2020,CRD,10,@SEA,3.0,56.5
2020,CRD,11,@NWE,-1.0,51.0
2020,CRD,12,LAR,2.5,49.0
2020,CRD,13,@NYG,-3.0,47.5
2020,CRD,14,PHI,-6.5,49.5
2020,CRD,15,SFO,-5.0,48.5
2020,CRD,16,@LAR,1.0,42.0
2020,ATL,1,SEA,-1.0,49.5
2020,ATL,2,@DAL,3.0,53.0
2020,ATL,3,CHI,-2.5,46.0
2020,ATL,4,@GNB,5.0,56.5
2020,ATL,5,CAR,-2.5,53.5
2020,ATL,6,@MIN,3.5,53.5
2020,ATL,7,DET,-1.0,54.0
2020,ATL,8,@CAR,1.5,52.0
2020,ATL,9,DEN,-4.5,50.5
2020,ATL,10,@NOR,3.5,49.5
2020,ATL,11,LVR,3.5,53.0
2020,ATL,12,NOR,2.5,46.5
2020,ATL,13,@LAC,1.0,49.5
2020,ATL,14,TAM,6.0,49.5
2020,ATL,15,@KAN,11.0,54.0
2020,ATL,16,@TAM,7.5,51.5
2020,RAV,1,CLE,-7.0,47.0
2020,RAV,2,@HOU,-7.5,49.5
2020,RAV,3,KAN,-3.5,55.0
2020,RAV,4,@WAS,-14.5,45.0
2020,RAV,5,CIN,-12.5,49.0
2020,RAV,6,@PHI,-10.5,46.5
2020,RAV,7,PIT,-4.0,44.0
2020,RAV,8,@IND,1.0,47.5
2020,RAV,9,@NWE,-7.0,44.0
2020,RAV,10,TEN,-6.0,50.5
2020,RAV,11,@PIT,10.0,42.0
2020,RAV,12,DAL,-8.0,45.5
2020,RAV,13,@CLE,-3.0,46.0
2020,RAV,14,JAX,-13.0,49.0
2020,RAV,15,NYG,-10.0,43.0
2020,RAV,16,@CIN,-13.5,46.0
2020,BUF,1,NYJ,-6.5,39.5
2020,BUF,2,@MIA,-5.5,42.5
2020,BUF,3,LAR,-1.5,46.5
2020,BUF,4,@LVR,-3.0,53.0
2020,BUF,5,@TEN,-3.0,52.0
2020,BUF,6,KAN,5.5,55.0
2020,BUF,7,@NYJ,-9.5,47.0
2020,BUF,8,NWE,-4.0,41.0
2020,BUF,9,SEA,3.0,55.5
2020,BUF,10,@ARI,3.0,56.0
2020,BUF,11,LAC,-4.5,51.5
2020,BUF,12,@SFO,1.5,48.0
2020,BUF,13,PIT,-2.0,48.5
2020,BUF,14,@DEN,-5.5,49.0
2020,BUF,15,@NWE,-7.0,47.5
2020,BUF,16,MIA,3.5,43.0
2020,CAR,1,LVR,3.0,48.0
2020,CAR,2,@TAM,7.5,47.0
2020,CAR,3,@LAC,6.0,43.5
2020,CAR,4,ARI,3.0,52.5
2020,CAR,5,@ATL,2.5,53.5
2020,CAR,6,CHI,-2.0,45.0
2020,CAR,7,@NOR,7.0,49.5
2020,CAR,8,ATL,-1.5,52.0
2020,CAR,9,@KAN,10.0,51.5
2020,CAR,10,TAM,6.0,49.5
2020,CAR,11,DET,3.0,47.0
2020,CAR,12,@MIN,3.0,50.0
2020,CAR,13,DEN,-4.0,46.5
2020,CAR,14,@GNB,8.0,51.5
2020,CAR,15,@WAS,-1.0,41.5
2020,CAR,16,NOR,6.0,47.0
2020,CHI,1,@DET,2.5,42.5
2020,CHI,2,NYG,-4.5,42.5
2020,CHI,3,@ATL,2.5,46.0
2020,CHI,4,IND,3.5,43.5
2020,CHI,5,TAM,3.5,44.0
2020,CHI,6,@CAR,2.0,45.0
2020,CHI,7,@LAR,6.5,44.0
2020,CHI,8,NOR,5.5,41.0
2020,CHI,9,@TEN,6.5,46.5
2020,CHI,10,MIN,3.5,44.5
2020,CHI,11,@GNB,7.5,44.0
2020,CHI,12,DET,-3.0,44.0
2020,CHI,13,HOU,1.0,46.5
2020,CHI,14,@MIN,2.5,47.5
2020,CHI,15,@JAX,-9.5,47.0
2020,CHI,16,GNB,4.5,48.0
2020,CIN,1,LAC,2.5,41.5
2020,CIN,2,@CLE,6.0,44.5
2020,CIN,3,@PHI,5.5,46.5
2020,CIN,4,JAX,-1.0,50.0
2020,CIN,5,@BAL,12.5,49.0
2020,CIN,6,@IND,7.5,46.0
2020,CIN,7,CLE,4.5,50.0
2020,CIN,8,TEN,7.5,49.5
2020,CIN,9,@PIT,6.5,46.0
2020,CIN,10,@WAS,2.0,48.0
2020,CIN,11,NYG,6.5,45.0
2020,CIN,12,@MIA,10.5,43.0
2020,CIN,13,DAL,3.0,44.0
2020,CIN,14,PIT,14.5,40.5
2020,CIN,15,@HOU,7.5,46.0
2020,CIN,16,BAL,13.5,46.0
2020,CLE,1,@BAL,7.0,47.0
2020,CLE,2,CIN,-6.0,44.5
2020,CLE,3,WAS,-7.5,45.0
2020,CLE,4,@DAL,3.5,56.5
2020,CLE,5,IND,-1.0,48.5
2020,CLE,6,@PIT,3.0,50.0
2020,CLE,7,@CIN,-4.5,50.0
2020,CLE,8,LVR,-1.0,48.0
2020,CLE,9,HOU,-4.5,46.5
2020,CLE,10,PHI,-2.5,45.5
2020,CLE,11,@JAX,-7.5,48.0
2020,CLE,12,@TEN,4.0,54.0
2020,CLE,13,BAL,3.0,46.0
2020,CLE,14,@NYG,-6.0,45.0
2020,CLE,15,@NYJ,-6.5,45.0
2020,CLE,16,PIT,-10.5,44.5
2020,DAL,1,@LAR,1.0,52.0
2020,DAL,2,ATL,-3.0,53.0
2020,DAL,3,@SEA,5.5,58.0
2020,DAL,4,CLE,-3.5,56.5
2020,DAL,5,NYG,-7.5,52.0
2020,DAL,6,ARI,-1.0,55.5
2020,DAL,7,@WAS,-1.0,44.5
2020,DAL,8,@PHI,10.5,43.0
2020,DAL,9,PIT,14.0,44.0
2020,DAL,10,@MIN,7.0,49.5
2020,DAL,11,WAS,-2.5,46.0
2020,DAL,12,@BAL,8.0,45.5
2020,DAL,13,@CIN,-3.0,44.0
2020,DAL,14,SFO,4.0,46.0
2020,DAL,15,PHI,3.0,50.0
2020,DAL,16,@NYG,-1.5,44.5
2020,DEN,1,TEN,3.5,41.5
2020,DEN,2,@PIT,6.0,41.0
2020,DEN,3,TAM,6.0,42.5
2020,DEN,4,@NYJ,1.0,41.0
2020,DEN,5,@NWE,7.0,43.5
2020,DEN,6,KAN,7.0,46.0
2020,DEN,7,LAC,3.0,44.5
2020,DEN,8,@ATL,4.5,50.5
2020,DEN,9,@LVR,3.5,50.0
2020,DEN,10,MIA,4.0,46.0
2020,DEN,11,NOR,17.0,36.5
2020,DEN,12,@KAN,13.0,51.5
2020,DEN,13,@CAR,4.0,46.5
2020,DEN,14,BUF,5.5,49.0
2020,DEN,15,@LAC,2.5,47.5
2020,DEN,16,LVR,2.5,50.5
2020,DET,1,CHI,-2.5,42.5
2020,DET,2,@GNB,7.0,51.0
2020,DET,3,@ARI,4.5,55.5
2020,DET,4,NOR,3.0,51.5
2020,DET,5,@JAX,-3.0,52.5
2020,DET,6,@ATL,1.0,54.0
2020,DET,7,IND,3.5,49.0
2020,DET,8,@MIN,3.0,51.5
2020,DET,9,WAS,-2.5,45.5
2020,DET,10,@CAR,-3.0,47.0
2020,DET,11,HOU,3.0,52.5
2020,DET,12,@CHI,3.0,44.0
2020,DET,13,GNB,9.5,55.5
2020,DET,14,@TEN,9.5,54.5
2020,DET,15,TAM,9.5,54.0
2020,DET,16,MIN,3.0,53.5
2020,GNB,1,@MIN,1.0,44.0
2020,GNB,2,DET,-7.0,51.0
2020,GNB,3,@NOR,3.5,52.0
2020,GNB,4,ATL,-5.0,56.5
2020,GNB,5,@TAM,-3.0,55.0
2020,GNB,6,@HOU,-2.5,55.5
2020,GNB,7,MIN,-5.5,47.0
2020,GNB,8,@SFO,-6.0,48.5
2020,GNB,9,JAX,-13.5,47.5
2020,GNB,10,@IND,1.5,52.5
2020,GNB,11,CHI,-7.5,44.0
2020,GNB,12,PHI,-8.0,50.0
2020,GNB,13,@DET,-9.5,55.5
2020,GNB,14,CAR,-8.0,51.5
2020,GNB,15,TEN,-3.0,52.5
2020,GNB,16,@CHI,-4.5,48.0
2020,HTX,1,@KAN,9.5,53.5
2020,HTX,2,BAL,7.5,49.5
2020,HTX,3,@PIT,3.5,46.5
2020,HTX,4,MIN,-3.5,52.5
2020,HTX,5,JAX,-6.5,55.0
2020,HTX,6,@TEN,4.0,52.0
2020,HTX,7,GNB,2.5,55.5
2020,HTX,8,@JAX,-7.0,49.0
2020,HTX,9,@CLE,4.5,46.5
2020,HTX,10,NWE,2.5,49.5
2020,HTX,11,@DET,-3.0,52.5
2020,HTX,12,IND,3.5,50.0
2020,HTX,13,@CHI,-1.0,46.5
2020,HTX,14,@IND,7.5,52.5
2020,HTX,15,CIN,-7.5,46.0
2020,HTX,16,TEN,7.0,55.5
2020,CLT,1,@JAX,-7.0,44.0
2020,CLT,2,MIN,-3.5,49.0
2020,CLT,3,NYJ,-12.5,44.0
2020,CLT,4,@CHI,-3.5,43.5
2020,CLT,5,@CLE,1.0,48.5
2020,CLT,6,CIN,-7.5,46.0
2020,CLT,7,@DET,-3.5,49.0
2020,CLT,8,BAL,-1.0,47.5
2020,CLT,9,@TEN,-1.0,49.5
2020,CLT,10,GNB,-1.5,52.5
2020,CLT,11,TEN,-3.0,51.5
2020,CLT,12,@HOU,-3.5,50.0
2020,CLT,13,@LVR,-2.5,52.0
2020,CLT,14,HOU,-7.5,52.5
2020,CLT,15,@PIT,-1.0,43.5
2020,CLT,16,JAX,-15.5,47.5
2020,JAX,1,IND,7.0,44.0
2020,JAX,2,@TEN,7.0,44.5
2020,JAX,3,MIA,-2.5,49.5
2020,JAX,4,@CIN,1.0,50.0
2020,JAX,5,@HOU,6.5,55.0
2020,JAX,6,DET,3.0,52.5
2020,JAX,7,@LAC,8.0,48.0
2020,JAX,8,HOU,7.0,49.0
2020,JAX,9,@GNB,13.5,47.5
2020,JAX,10,PIT,11.0,47.5
2020,JAX,11,CLE,7.5,48.0
2020,JAX,12,@MIN,10.5,51.5
2020,JAX,13,TEN,7.5,52.5
2020,JAX,14,@BAL,13.0,49.0
2020,JAX,15,CHI,9.5,47.0
2020,JAX,16,@IND,15.5,47.5
2020,KAN,1,HOU,-9.5,53.5
2020,KAN,2,@LAC,-8.5,47.0
2020,KAN,3,@BAL,3.5,55.0
2020,KAN,4,NWE,-11.0,48.5
2020,KAN,5,LVR,-11.0,54.5
2020,KAN,6,@BUF,-5.5,55.0
2020,KAN,7,@DEN,-7.0,46.0
2020,KAN,8,NYJ,-20.0,49.0
2020,KAN,9,CAR,-10.0,51.5
2020,KAN,10,@LVR,-7.5,56.5
2020,KAN,11,@TAM,-3.5,56.0
2020,KAN,12,DEN,-13.0,51.5
2020,KAN,13,@MIA,-7.5,52.0
2020,KAN,14,@NOR,-2.5,54.0
2020,KAN,15,ATL,-11.0,54.0
2020,KAN,16,LAC,7.0,43.0
2020,SDG,1,@CIN,-2.5,41.5
2020,SDG,2,KAN,8.5,47.0
2020,SDG,3,CAR,-6.0,43.5
2020,SDG,4,@TAM,7.5,42.5
2020,SDG,5,@NOR,7.0,49.5
2020,SDG,6,JAX,-8.0,48.0
2020,SDG,7,@DEN,-3.0,44.5
2020,SDG,8,LVR,1.0,52.5
2020,SDG,9,@MIA,1.5,49.0
2020,SDG,10,NYJ,-10.0,47.0
2020,SDG,11,@BUF,4.5,51.5
2020,SDG,12,NWE,-2.0,46.5
2020,SDG,13,ATL,-1.0,49.5
2020,SDG,14,@LVR,3.5,52.5
2020,SDG,15,DEN,-2.5,47.5
2020,SDG,16,@KAN,-7.0,43.0
2020,RAM,1,DAL,-1.0,52.0
2020,RAM,2,@PHI,2.0,46.0
2020,RAM,3,@BUF,1.5,46.5
2020,RAM,4,NYG,-13.5,50.0
2020,RAM,5,@WAS,-7.0,45.0
2020,RAM,6,@SFO,-2.5,51.0
2020,RAM,7,CHI,-6.5,44.0
2020,RAM,8,@MIA,-3.5,46.5
2020,RAM,9,SEA,-3.0,55.0
2020,RAM,10,@TAM,4.0,47.5
2020,RAM,11,SFO,-5.0,45.0
2020,RAM,12,@ARI,-2.5,49.0
2020,RAM,13,NWE,-5.0,43.5
2020,RAM,14,NYJ,-17.5,44.5
2020,RAM,15,@SEA,1.5,47.5
2020,RAM,16,ARI,-1.0,42.0
2020,RAI,1,@CAR,-3.0,48.0
2020,RAI,2,NOR,4.0,47.5
2020,RAI,3,@NWE,7.0,47.0
2020,RAI,4,BUF,3.0,53.0
2020,RAI,5,@KAN,11.0,54.5
2020,RAI,6,TAM,3.5,51.5
2020,RAI,7,@CLE,1.0,48.0
2020,RAI,8,@LAC,-1.0,52.5
2020,RAI,9,DEN,-3.5,50.0
2020,RAI,10,KAN,7.5,56.5
2020,RAI,11,@ATL,-3.5,53.0
2020,RAI,12,@NYJ,-7.5,48.5
2020,RAI,13,IND,2.5,52.0
2020,RAI,14,LAC,-3.5,52.5
2020,RAI,15,MIA,3.0,48.0
2020,RAI,16,@DEN,-2.5,50.5
2020,MIA,1,@NWE,7.5,41.5
2020,MIA,2,BUF,5.5,42.5
2020,MIA,3,@JAX,2.5,49.5
2020,MIA,4,SEA,4.5,55.0
2020,MIA,5,@SFO,8.5,50.5
2020,MIA,6,NYJ,-10.0,46.0
2020,MIA,7,LAR,3.5,46.5
2020,MIA,8,@ARI,6.0,49.0
2020,MIA,9,LAC,-1.5,49.0
2020,MIA,10,@DEN,-4.0,46.0
2020,MIA,11,@NYJ,-7.5,46.5
2020,MIA,12,CIN,-10.5,43.0
2020,MIA,13,KAN,7.5,52.0
2020,MIA,14,NWE,1.5,40.5
2020,MIA,15,@LVR,-3.0,48.0
2020,MIA,16,@BUF,-3.5,43.0
2020,MIN,1,GNB,-1.0,44.0
2020,MIN,2,@IND,3.5,49.0
2020,MIN,3,TEN,3.0,49.5
2020,MIN,4,@HOU,3.5,52.5
2020,MIN,5,@SEA,6.5,54.0
2020,MIN,6,ATL,-3.5,53.5
2020,MIN,7,@GNB,5.5,47.0
2020,MIN,8,DET,-3.0,51.5
2020,MIN,9,@CHI,-3.5,44.5
2020,MIN,10,DAL,-7.0,49.5
2020,MIN,11,CAR,-3.0,50.0
2020,MIN,12,JAX,-10.5,51.5
2020,MIN,13,@TAM,7.0,52.0
2020,MIN,14,CHI,-2.5,47.5
2020,MIN,15,@NOR,6.5,48.5
2020,MIN,16,@DET,-3.0,53.5
2020,NWE,1,MIA,-7.5,41.5
2020,NWE,2,@SEA,4.0,45.0
2020,NWE,3,LVR,-7.0,47.0
2020,NWE,4,@KAN,11.0,48.5
2020,NWE,5,DEN,-7.0,43.5
2020,NWE,6,SFO,-3.0,44.5
2020,NWE,7,@BUF,4.0,41.0
2020,NWE,8,@NYJ,-9.0,42.0
2020,NWE,9,BAL,7.0,44.0
2020,NWE,10,@HOU,-2.5,49.5
2020,NWE,11,ARI,1.0,51.0
2020,NWE,12,@LAC,2.0,46.5
2020,NWE,13,@LAR,5.0,43.5
2020,NWE,14,@MIA,-1.5,40.5
2020,NWE,15,BUF,7.0,47.5
2020,NWE,16,NYJ,-3.0,41.0
2020,NOR,1,TAM,-4.0,48.5
2020,NOR,2,@LVR,-4.0,47.5
2020,NOR,3,GNB,-3.5,52.0
2020,NOR,4,@DET,-3.0,51.5
2020,NOR,5,LAC,-7.0,49.5
2020,NOR,6,CAR,-7.0,49.5
2020,NOR,7,@CHI,-5.5,41.0
2020,NOR,8,@TAM,3.0,51.0
2020,NOR,9,SFO,-9.5,50.0
2020,NOR,10,ATL,-3.5,49.5
2020,NOR,11,@DEN,-17.0,36.5
2020,NOR,12,@ATL,-2.5,46.5
2020,NOR,13,@PHI,-7.5,43.0
2020,NOR,14,KAN,2.5,54.0
2020,NOR,15,MIN,-6.5,48.5
2020,NOR,16,@CAR,-6.0,47.0
2020,NYG,1,PIT,6.0,44.0
2020,NYG,2,@CHI,4.5,42.5
2020,NYG,3,SFO,3.0,44.0
2020,NYG,4,@LAR,13.5,50.0
2020,NYG,5,@DAL,7.5,52.0
2020,NYG,6,WAS,-2.0,42.5
2020,NYG,7,@PHI,5.0,44.5
2020,NYG,8,TAM,13.0,47.0
2020,NYG,9,@WAS,3.0,43.5
2020,NYG,10,PHI,5.0,46.5
2020,NYG,11,@CIN,-6.5,45.0
2020,NYG,12,@SEA,11.0,48.5
2020,NYG,13,ARI,3.0,47.5
2020,NYG,14,CLE,6.0,45.0
2020,NYG,15,@BAL,10.0,43.0
2020,NYG,16,DAL,1.5,44.5
2020,NYJ,1,@BUF,6.5,39.5
2020,NYJ,2,SFO,7.0,41.5
2020,NYJ,3,@IND,12.5,44.0
2020,NYJ,4,DEN,-1.0,41.0
2020,NYJ,5,ARI,7.0,48.5
2020,NYJ,6,@MIA,10.0,46.0
2020,NYJ,7,BUF,9.5,47.0
2020,NYJ,8,@KAN,20.0,49.0
2020,NYJ,9,NWE,9.0,42.0
2020,NYJ,10,@LAC,10.0,47.0
2020,NYJ,11,MIA,7.5,46.5
2020,NYJ,12,LVR,7.5,48.5
2020,NYJ,13,@SEA,16.5,50.5
2020,NYJ,14,@LAR,17.5,44.5
2020,NYJ,15,CLE,6.5,45.0
2020,NYJ,16,@NWE,3.0,41.0
2020,PHI,1,@WAS,-5.5,41.5
2020,PHI,2,LAR,-2.0,46.0
2020,PHI,3,CIN,-5.5,46.5
2020,PHI,4,@SFO,8.5,45.5
2020,PHI,5,@PIT,7.5,44.0
2020,PHI,6,BAL,10.5,46.5
2020,PHI,7,NYG,-5.0,44.5
2020,PHI,8,DAL,-10.5,43.0
2020,PHI,9,@NYG,-5.0,46.5
2020,PHI,10,@CLE,2.5,45.5
2020,PHI,11,SEA,6.5,50.0
2020,PHI,12,@GNB,8.0,50.0
2020,PHI,13,NOR,7.5,43.0
2020,PHI,14,@ARI,6.5,49.5
2020,PHI,15,@DAL,-3.0,50.0
2020,PHI,16,WAS,6.5,44.0
2020,PIT,1,@NYG,-6.0,44.0
2020,PIT,2,DEN,-6.0,41.0
2020,PIT,3,HOU,-3.5,46.5
2020,PIT,4,PHI,-7.5,44.0
2020,PIT,5,CLE,-3.0,50.0
2020,PIT,6,@TEN,1.0,51.0
2020,PIT,7,@BAL,4.0,44.0
2020,PIT,8,@DAL,-14.0,44.0
2020,PIT,9,CIN,-6.5,46.0
2020,PIT,10,@JAX,-11.0,47.5
2020,PIT,11,BAL,-10.0,42.0
2020,PIT,12,WAS,-6.5,43.5
2020,PIT,13,@BUF,2.0,48.5
2020,PIT,14,@CIN,-14.5,40.5
2020,PIT,15,IND,1.0,43.5
2020,PIT,16,@CLE,10.5,44.5
2020,SFO,1,ARI,-7.0,48.5
2020,SFO,2,@NYJ,-7.0,41.5
2020,SFO,3,@NYG,-3.0,44.0
2020,SFO,4,PHI,-8.5,45.5
2020,SFO,5,MIA,-8.5,50.5
2020,SFO,6,LAR,2.5,51.0
2020,SFO,7,@NWE,3.0,44.5
2020,SFO,8,@SEA,1.0,54.5
2020,SFO,9,GNB,6.0,48.5
2020,SFO,10,@NOR,9.5,50.0
2020,SFO,11,@LAR,5.0,45.0
2020,SFO,12,BUF,-1.5,48.0
2020,SFO,13,WAS,-3.0,43.5
2020,SFO,14,@DAL,-4.0,46.0
2020,SFO,15,@ARI,5.0,48.5
2020,SFO,16,SEA,7.0,44.5
2020,SEA,1,@ATL,1.0,49.5
2020,SEA,2,NWE,-4.0,45.0
2020,SEA,3,DAL,-5.5,58.0
2020,SEA,4,@MIA,-4.5,55.0
2020,SEA,5,MIN,-6.5,54.0
2020,SEA,6,@ARI,-3.5,55.5
2020,SEA,7,SFO,-1.0,54.5
2020,SEA,8,@BUF,-3.0,55.5
2020,SEA,9,@LAR,3.0,55.0
2020,SEA,10,ARI,-3.0,56.5
2020,SEA,11,@PHI,-6.5,50.0
2020,SEA,12,NYG,-11.0,48.5
2020,SEA,13,NYJ,-16.5,50.5
2020,SEA,14,@WAS,-6.0,44.5
2020,SEA,15,LAR,-1.5,47.5
2020,SEA,16,@SFO,-7.0,44.5
2020,TAM,1,@NOR,4.0,48.5
2020,TAM,2,CAR,-7.5,47.0
2020,TAM,3,@DEN,-6.0,42.5
2020,TAM,4,LAC,-7.5,42.5
2020,TAM,5,@CHI,-3.5,44.0
2020,TAM,6,GNB,3.0,55.0
2020,TAM,7,@LVR,-3.5,51.5
2020,TAM,8,@NYG,-13.0,47.0
2020,TAM,9,NOR,-3.0,51.0
2020,TAM,10,@CAR,-6.0,49.5
2020,TAM,11,LAR,-4.0,47.5
2020,TAM,12,KAN,3.5,56.0
2020,TAM,13,MIN,-7.0,52.0
2020,TAM,14,@ATL,-6.0,49.5
2020,TAM,15,@DET,-9.5,54.0
2020,TAM,16,ATL,-7.5,51.5
2020,OTI,1,@DEN,-3.5,41.5
2020,OTI,2,JAX,-7.0,44.5
2020,OTI,3,@MIN,-3.0,49.5
2020,OTI,4,BUF,3.0,52.0
2020,OTI,5,HOU,-4.0,52.0
2020,OTI,6,PIT,-1.0,51.0
2020,OTI,7,@CIN,-7.5,49.5
2020,OTI,8,CHI,-6.5,46.5
2020,OTI,9,IND,1.0,49.5
2020,OTI,10,@BAL,6.0,50.5
2020,OTI,11,@IND,3.0,51.5
2020,OTI,12,CLE,-4.0,54.0
2020,OTI,13,@JAX,-7.5,52.5
2020,OTI,14,DET,-9.5,54.5
2020,OTI,15,@GNB,3.0,52.5
2020,OTI,16,@HOU,-7.0,55.5
2020,WAS,1,PHI,5.5,41.5
2020,WAS,2,@ARI,7.5,46.5
2020,WAS,3,@CLE,7.5,45.0
2020,WAS,4,BAL,14.5,45.0
2020,WAS,5,LAR,7.0,45.0
2020,WAS,6,@NYG,2.0,42.5
2020,WAS,7,DAL,1.0,44.5
2020,WAS,8,NYG,-3.0,43.5
2020,WAS,9,@DET,2.5,45.5
2020,WAS,10,CIN,-2.0,48.0
2020,WAS,11,@DAL,2.5,46.0
2020,WAS,12,@PIT,6.5,43.5
2020,WAS,13,@SFO,3.0,43.5
2020,WAS,14,SEA,6.0,44.5
2020,WAS,15,CAR,1.0,41.5
2020,WAS,16,@PHI,-6.5,44.0
2021,CRD,1,@TEN,3.0,53.5
2021,CRD,2,MIN,-3.5,50.5
2021,CRD,3,@JAX,-7.5,51.5
2021,CRD,4,@LAR,4.0,49.5
2021,CRD,5,SFO,-5.0,48.5
2021,CRD,6,@CLE,3.5,48.5
2021,CRD,7,HOU,-18.0,47.5
2021,CRD,8,GNB,-6.5,50.5
2021,CRD,9,@SFO,3.5,45.0
2021,CRD,10,CAR,-10.5,43.0
2021,CRD,11,@SEA,2.5,47.0
2021,CRD,12,@CHI,-7.5,42.0
2021,CRD,13,LAR,-2.5,51.5
2021,CRD,14,@DET,-13.0,48.0
2021,CRD,15,IND,-2.0,49.0
2021,CRD,16,@DAL,6.5,52.5
2021,CRD,17,SEA,-5.5,48.0
2021,ATL,1,PHI,-3.5,49.0
2021,ATL,2,@TAM,12.5,51.5
2021,ATL,3,@NYG,3.0,47.5
2021,ATL,4,WAS,2.0,48.0
2021,ATL,5,NYJ,-2.5,45.0
2021,ATL,6,@MIA,-2.0,47.5
2021,ATL,7,CAR,-3.0,47.0
2021,ATL,8,@NOR,6.0,41.5
2021,ATL,9,@DAL,8.0,55.0
2021,ATL,10,NWE,7.0,47.0
2021,ATL,11,@JAX,-2.0,45.5
2021,ATL,12,TAM,10.5,50.5
2021,ATL,13,@CAR,2.5,41.0
2021,ATL,14,@SFO,8.5,48.0
2021,ATL,15,DET,-6.5,42.0
2021,ATL,16,@BUF,14.5,44.0
2021,ATL,17,NOR,3.5,40.0
2021,RAV,1,@LVR,-4.0,50.5
2021,RAV,2,KAN,4.0,54.5
2021,RAV,3,@DET,-7.5,50.5
2021,RAV,4,@DEN,-1.0,44.0
2021,RAV,5,IND,-7.0,46.0
2021,RAV,6,LAC,-2.5,51.5
2021,RAV,7,CIN,-6.5,45.5
2021,RAV,8,MIN,-6.0,50.5
2021,RAV,9,@MIA,-7.5,46.5
2021,RAV,10,@CHI,-5.0,43.5
2021,RAV,11,CLE,-3.5,47.0
2021,RAV,12,@PIT,-4.5,44.0
2021,RAV,13,@CLE,3.0,42.5
2021,RAV,14,GNB,9.5,45.0
2021,RAV,15,@CIN,7.0,41.5
2021,RAV,16,LAR,6.0,46.5
2021,RAV,17,PIT,-3.5,41.0
2021,BUF,1,PIT,-6.5,48.5
2021,BUF,2,@MIA,-3.5,47.5
2021,BUF,3,WAS,-7.0,45.5
2021,BUF,4,HOU,-17.5,47.0
2021,BUF,5,@KAN,2.5,56.5
2021,BUF,6,@TEN,-6.0,53.5
2021,BUF,7,MIA,-14.0,49.0
2021,BUF,8,@JAX,-14.5,48.5
2021,BUF,9,@NYJ,-13.0,47.5
2021,BUF,10,IND,-7.0,49.5
2021,BUF,11,@NOR,-6.5,45.0
2021,BUF,12,NWE,-4.0,44.0
2021,BUF,13,@TAM,3.5,54.5
2021,BUF,14,CAR,-14.5,43.0
2021,BUF,15,@NWE,1.5,43.5
2021,BUF,16,ATL,-14.5,44.0
2021,BUF,17,NYJ,-16.5,40.5
2021,CAR,1,NYJ,-4.0,45.0
2021,CAR,2,NOR,3.0,44.5
2021,CAR,3,@HOU,-9.0,43.5
2021,CAR,4,@DAL,4.0,51.5
2021,CAR,5,PHI,-3.0,46.0
2021,CAR,6,MIN,2.5,45.5
2021,CAR,7,@NYG,-3.0,42.5
2021,CAR,8,@ATL,3.0,47.0
2021,CAR,9,NWE,3.5,41.0
2021,CAR,10,@ARI,10.5,43.0
2021,CAR,11,WAS,-3.5,43.0
2021,CAR,12,@MIA,-2.5,42.0
2021,CAR,13,ATL,-2.5,41.0
2021,CAR,14,@BUF,14.5,43.0
2021,CAR,15,TAM,9.5,43.0
2021,CAR,16,@NOR,6.5,37.5
2021,CAR,17,@TAM,9.0,41.5
2021,CHI,1,@LAR,8.0,46.5
2021,CHI,2,CIN,-1.5,44.5
2021,CHI,3,@CLE,7.5,44.5
2021,CHI,4,DET,-3.0,41.5
2021,CHI,5,@LVR,5.5,45.5
2021,CHI,6,GNB,6.0,44.0
2021,CHI,7,@TAM,11.5,47.0
2021,CHI,8,SFO,4.0,39.5
2021,CHI,9,@PIT,6.5,38.5
2021,CHI,10,BAL,5.0,43.5
2021,CHI,11,@DET,-3.0,41.0
2021,CHI,12,ARI,7.5,42.0
2021,CHI,13,@GNB,11.5,43.0
2021,CHI,14,MIN,6.5,44.5
2021,CHI,15,@SEA,6.5,41.5
2021,CHI,16,NYG,-6.5,36.5
2021,CHI,17,@MIN,4.0,44.5
2021,CIN,1,MIN,3.0,47.5
2021,CIN,2,@CHI,1.5,44.5
2021,CIN,3,@PIT,3.0,43.0
